지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),기사,안개 계속시간(hr)
143,대구,2025-03-03,3.1,.9,621,5.9,105,11.42,,,,,13.4,12.8,110,154,7.1,90,201,4.6,3992,90,-1,55,1833,75.6,5.7,1016.6,1026,2200,1015.4,112,1023.4,11.5,0,1000,.85,4.2,,,,,,10,7.4,3.2,.1,,,,,,,,,,1.1,1.6,,-{비}-{비}{강도1}0300-{싸락눈}0340-{싸락눈}{강도0}0600-{비}0650-{진눈깨비}0735-{눈}0810-{진눈깨비}0855-{진눈깨비}{강도1}0900-{비}0940-{진눈깨비}0955-{비}1055-1120. -{박무}-{박무}{강도0}0300-0330. {박무}0505-{박무}{강도0}0600-0620. {비}2355- {비}{강도0}2400-,
143,대구,2025-03-04,3,1.5,516,4.6,1624,16.58,,,,,3.8,12.8,50,36,6.3,90,20,3,2602,110,.8,63,1,85.8,6.5,1014.5,1025.9,53,1018.6,1547,1021.3,11.5,.1,1200,.84,4.66,,,,,,9.8,5.6,3.2,1,,,,,,,,,,.6,.9,,-{진눈깨비}-{진눈깨비}0045-{진눈깨비}{강도0}0300-{진눈깨비}{강도0}0600-{비}0755-{비}{강도0}0900-{비}{강도0}1200-{비}{강도0}1500-1620. {비}1850-1905.,
143,대구,2025-03-05,4.9,2.6,245,8,1406,2.33,,,,,0,6.8,90,1804,3.9,90,1959,1.7,1477,110,.6,56,1412,74.3,6.4,1015.4,1024.1,2349,1020,1,1022.2,11.6,0,1200,1.29,6.13,,,,,,9.8,6.8,5.6,1.9,,,,,,,,,,1.1,1.5,,{비}0655-0720. {비}1805-1850. {비}2040-{비}{강도0}2100-2150.,
143,대구,2025-03-06,5.1,2.2,2356,9.6,1515,.75,,,,,0,7.7,140,1956,4.9,110,2008,1.8,1514,140,-.3,39,1455,70,6,1018.8,1028.7,2345,1023.5,134,1025.6,11.6,3.8,1000,2.1,11.61,,,,,,6.3,4.9,6.4,-1.5,,,,,,,,,,1.6,2.3,,{비}1630-1650. {비}1830-1855.,
143,대구,2025-03-07,5.3,-.6,627,11.6,1613,,,,,,,8.4,110,1756,5.4,110,1830,2,1723,110,-1.9,28,1302,64.3,5.4,1021.3,1030.8,821,1025.3,1717,1028.1,11.6,9.1,1200,2.87,18.54,,,,,,5.4,3.5,7.3,-4.8,,,,,,,,,,2.7,3.8,,{박무}0550-{박무}{강도0}0600-0850.,
143,대구,2025-03-08,7.6,4.2,658,12.4,1322,1.17,,,,,0,8.1,290,1407,4.4,270,1414,1.9,1661,270,-.9,37,1259,55.4,5.7,1019.4,1027.9,1,1023.9,1556,1026.1,11.7,6.6,1200,2.53,14.56,,,,,,5.1,3.4,9,1.6,,,,,,,,,,2.3,3.3,,{비}0730-0755. {비}0950-1010. {비}1410-1435.,
143,대구,2025-03-09,7.7,.4,653,15.1,1510,,,,,,,6.5,90,1847,3.7,110,1930,1.6,1398,90,-2.4,25,1614,52.9,5.2,1022.8,1031.9,926,1027.5,1705,1029.6,11.7,11,1200,2.89,19.8,,,,,,.1,0,8.6,-3.4,,,,,,,,,,3.1,4.4,,,
143,대구,2025-03-10,7.4,.1,645,14.5,1523,,,,,,,5.1,290,1503,3.1,290,1508,1.3,1150,110,-2.2,23,1742,56,5.2,1019.9,1030.5,123,1023.1,1754,1026.6,11.7,8,1100,2.31,15.54,,,,,,2.6,.3,7.8,-2.7,,,,,,,,,,2.3,3.2,,{박무}0305-{박무}{강도0}0600-{박무}{강도0}0900-0910.,
143,대구,2025-03-11,10.1,1.3,629,19.6,1621,,,,,,,5.7,270,1159,3.3,250,1111,1.2,995,270,-3.3,10,1610,46.8,4.9,1013.6,1023.8,704,1015.8,1656,1020.2,11.8,10.7,1200,2.94,20.19,,,,,,1.1,0,9.9,-3.7,,,,,,,,,,3.8,5.5,,,
143,대구,2025-03-12,12.3,4.2,617,19.4,1426,,,,,,,8.5,290,1507,5.5,290,1714,2.2,1918,270,.4,24,1207,46.6,6.4,1008.9,1018.6,30,1012.7,1602,1015.4,11.8,9.9,1200,2.93,19.29,,,,,,4.1,.3,11.8,-1,,,,,,,,,,4.1,5.9,,{연무}2350-{연무}{강도0}2400-,
143,대구,2025-03-13,12,7.9,721,18.7,1705,,,,,,,8.3,270,1314,5.6,270,1314,2.7,2323,270,-5.9,12,1626,31.5,4.1,1014.9,1024.4,2329,1017.5,1,1021.4,11.9,8.9,1400,2.47,17.3,,,,,,5.5,0,12.4,3.8,,,,,,,,,,4.4,6.3,,-{연무}-0020.,
143,대구,2025-03-14,9.6,2.8,644,16.6,1323,,,,,,,12.2,110,1937,8,110,2110,3.8,3322,90,-2.8,15,1211,46.4,5.2,1019.2,1027.4,829,1024.3,10,1025.9,11.9,10.5,1200,3.06,21.07,,,,,,4.1,1.3,11.3,-1.3,,,,,,,,,,5.2,7.4,,,
143,대구,2025-03-15,8.1,6.3,1005,9.2,105,4.5,,,,,.4,12.7,90,1040,7.2,110,1103,4,3461,90,1.8,56,736,65.1,7,1016.3,1027.1,935,1018.6,2400,1023,11.9,.3,1000,1.41,5.32,,,,,,10,9.1,7.9,4.8,,,,,,,,,,1.3,1.8,,{비}0740-{비}{강도0}0900-1105. {비}1725-1755. {비}2115-2150.,
143,대구,2025-03-16,5.4,.7,2348,9.1,1142,9.63,,,,,2.1,17.7,270,2003,11.1,290,1951,3.5,3056,290,-1.6,34,2041,63.3,5.9,1006.3,1018.6,1,1009.4,1348,1013,12,0,1100,1.43,5.39,,,,,,7.3,5.4,5.9,-.8,,,,,,,,,,2.1,2.9,,{비}0057-0135. {비}0315-0530. {비}0640-{비}{강도0}0900-0910. {비}1020-1110. {비}1230-{비}{강도0}1500-1555. {박무}1340-1405.,
143,대구,2025-03-17,4.2,.4,48,9.7,1402,,,,,,,11,270,342,7.1,290,408,3.5,2985,290,-10.1,15,1602,36.4,2.9,1009.4,1018.2,945,1013.1,337,1016.1,12,10.3,1200,3.11,20.6,,,,,,2.4,1.5,5.5,-4.9,,,,,,,,,,3.3,4.7,,,
143,대구,2025-03-18,2.8,.6,136,5.4,1646,9.08,,,,,.1,12.6,290,1717,8.1,290,1724,3.5,3054,270,-4.2,40,1243,61.1,4.6,1008.5,1021.6,2334,1011.6,1245,1015.2,12.1,1.6,1100,1.18,9.29,.1,1555,.1,1555,.1,7.9,7.4,5.1,-3.1,,,,,,,,,,1.6,2.3,,{눈}0605-0630. {눈}0755-0825. {눈}0940-{눈}{강도0}1200-{눈}{강도0}1500-1530. {눈}1740-{눈}{강도0}1800-1840. {눈}2120-2240.,
143,대구,2025-03-19,4.6,-.6,551,10.1,1522,,,,,,,9.2,290,1549,5.2,270,1619,3,2595,270,-7.9,19,1529,43.6,3.4,1016.6,1025.6,917,1021.1,1549,1023.4,12.1,11.3,1200,3.06,21.8,,,,,,.3,.3,7.5,-4.3,,,,,,,,,,3.4,4.9,,,
143,대구,2025-03-20,9.2,-1,639,17.5,1526,,,,,,,10.3,290,1704,6.6,270,1738,2.7,2315,290,-4.1,21,1534,41.5,4.6,1012.4,1024,1,1015,1635,1019.1,12.1,11.2,1200,3.06,21.61,,,,,,0,0,10.6,-6,,,,,,,,,,4.6,6.6,,,
143,대구,2025-03-21,15.4,6.1,633,23.8,1510,,,,,,,14.8,270,1533,9.6,270,1449,3.7,3192,270,-3.8,11,1423,30.9,4.8,1005.5,1016.1,5,1007.4,1644,1012,12.2,11.2,1200,3.05,21.56,,,,,,0,0,15.1,.6,,,,,,,,,,7.1,10.1,,,
143,대구,2025-03-22,17.4,7.1,649,26,1524,,,,,,,12.4,270,1711,8.1,290,1411,2.7,2363,270,-3.6,14,1346,26.3,4.7,1003.5,1012.2,715,1007,1513,1009.9,12.2,11.4,1200,3.01,21.42,,,,,,0,0,16.5,2.3,,,,,,,,,,7.1,10.1,,,
143,대구,2025-03-23,17.5,7.7,613,27.9,1541,,,,,,,7.5,140,1918,4.8,140,1920,1.7,1461,290,-1.2,10,1422,33,5.7,1003.4,1012.8,826,1006.6,1648,1009.8,12.3,10.2,1200,3.11,21.47,,,,,,2.1,.5,18.4,1.1,,,,,,,,,,5,7.2,,,
143,대구,2025-03-24,18.3,11.6,651,25.4,1519,,,,,,,12.8,270,1600,7,250,1531,2.3,2004,250,3.4,16,1601,40.1,7.9,997.3,1008.6,10,999.5,1647,1003.6,12.3,6.9,1200,3,17.5,,,,,,4.3,2.8,17.8,8.2,,,,,,,,,,5.1,7.3,,{황사}{강도0}1530-{황사}{강도0}1800-2045. {황사}2250-{황사}{강도0}2400-,
143,대구,2025-03-25,18.9,10.2,640,27.3,1634,,,,,,,16.4,250,1807,9.2,290,2033,3,2623,290,1.7,15,1320,36.9,7.1,994.5,1004.1,2329,994.1,1613,1000.8,12.3,10.4,1100,2.87,20.26,,,,,,.3,.3,19.8,5,,,,,,,,,,6.8,9.7,,-{황사}-{황사}{강도0}0300-{황사}{강도0}0600-{황사}{강도0}0900-0905. {연무}0910-1130. {황사}1205-{황사}{강도0}1500-{황사}{강도0}1800-{황사}{강도0}2100-2330.,
143,대구,2025-03-26,17.7,8.6,629,26.9,1557,,,,,,,8.8,160,2058,5.4,180,2103,2.2,1887,110,.4,13,1521,34.9,6.8,999.2,1009.4,733,1002.7,1634,1005.5,12.4,11.4,1200,3.05,22.19,,,,,,1,.4,20.1,3,,,,,,,,,,5.2,7.4,,,
143,대구,2025-03-27,19.6,14.1,2359,27.2,1425,1.83,,,,,1.2,10,290,1857,6.6,290,2212,2.5,2165,290,12,37,2354,63.6,14.7,993.8,1005.8,2356,995.4,1342,1000,12.4,4.1,1000,2.15,12.87,,,,,,7.8,5.9,21.1,13.1,,,,,,,,,,3.5,5,,{비}1615-1705. {비}2105-2155. {비}2350-{비}{강도0}2400-,
143,대구,2025-03-28,9.6,7,2210,14.1,1,1.92,,,,,.4,10.3,270,1238,5.8,290,911,3.2,2776,290,-2.3,23,1934,45.5,5.4,1006.2,1019,2327,1005.3,1,1012.8,12.4,4.7,1300,2.48,15.26,,,,,,8.8,2.3,12.5,6.2,,,,,,,,,,3.2,4.6,,-{비}-0155.,
143,대구,2025-03-29,6.7,3,2353,12.7,1434,.25,,,,,0,13.9,250,1554,9,270,1554,4.2,3634,290,-11.3,14,1253,27.5,2.7,1014.6,1026,2317,1017.7,1433,1021.3,12.5,10.3,1100,2.6,20.49,,,,,,6.3,.6,10.6,.2,,,,,,,,,,4.7,6.7,,{진눈깨비}1830-1845.,
143,대구,2025-03-30,5.5,1,651,10.5,1458,,,,,,,11.7,290,1133,6.8,290,1141,3.7,3227,270,-12,16,1104,28.5,2.5,1021.2,1030.8,950,1025.7,1753,1028.1,12.5,9.8,1200,3.36,23.2,,,,,,5,.6,11.3,-.7,,,,,,,,,,3.9,5.6,,,
143,대구,2025-03-31,7.7,-.1,604,14.8,1619,,,,,,,6.6,270,1522,3.7,270,1138,1.6,1368,90,-4.1,23,1621,45.1,4.6,1019.1,1028.6,1,1022.3,1619,1025.9,12.5,9.8,1200,2.72,20.34,,,,,,4.9,2,13,-5.3,,,,,,,,,,3.1,4.4,,,
143,대구,2025-04-01,10,2,617,17.3,1342,,,,,,,9.5,110,1852,5.9,110,1848,2.3,1985,90,-3.6,15,1305,44.4,4.8,1015.9,1025.4,715,1019,1615,1022.5,12.6,11.8,1200,3.36,24.07,,,,,,.1,.1,15,-3,,,,,,,,,,5.1,7.2,,{박무}0610-0655.,
143,대구,2025-04-02,9.1,2,549,19.3,1531,3.83,1.5,2002,5.3,1935,8.1,11.7,90,1743,7.4,90,1744,2.1,1774,110,-1.1,12,1526,58,5.9,1012.5,1021.8,207,1013.9,1616,1019.1,12.6,10,1200,3.22,22.64,,,,,,3.9,3.5,15.8,-2.6,,,,,,,,,,4.1,5.9,,{채운}1605-1620. {비}1850-{비}{강도1}2100-2240. {박무}1930-{박무}{강도0}2100-2250.,
143,대구,2025-04-03,9,3.4,559,16,1526,,,,,,,8.2,110,1814,5.1,110,1755,2.1,1812,110,2.4,33,1549,67.5,7.3,1013.7,1022.5,859,1018.2,1542,1020.4,12.7,7.5,1200,3.42,21.61,,,,,,2.5,2,13.5,.3,,,,,,,,,,3.3,4.7,,{박무}0208-{박무}{강도0}0300-{박무}{강도1}0600-{박무}{강도0}0900-0940.,
143,대구,2025-04-04,11.3,3.5,609,18.8,1642,,,,,,,5.4,180,1921,3.1,270,1047,1.7,1486,110,.9,25,1643,54.3,6.6,1013,1022.5,751,1016.4,1742,1019.6,12.7,9.6,1200,3.24,21.95,,,,,,1.8,.8,14.2,.9,,,,,,,,,,3.6,5.1,,{박무}0550- {박무}{강도0}0600-0720.,
143,대구,2025-04-05,11.8,7.9,214,15.6,1156,3.83,0,,0,,0,8.9,230,2310,4.3,270,2216,2,1739,250,3.9,39,1023,58.9,8.2,1006.6,1018.5,43,1009.6,1959,1013.1,12.7,.1,1100,1.56,8.14,,,,,,8,4.1,11.5,4.4,,,,,,,,,,2.2,3.1,,{비}1240-1255. {비}1340-{비}{강도0}1500-1655. {비}2135-2155.,
143,대구,2025-04-06,13.2,6.8,614,19.2,1502,,,,,,,12.7,290,1325,7.1,290,1520,3.7,3216,290,-2.7,16,1502,37.9,5.2,1008.3,1017.8,2357,1011.4,1,1014.8,12.8,11.8,1200,3.35,24.92,,,,,,.3,.3,15.5,4.8,,,,,,,,,,5.9,8.5,,,
143,대구,2025-04-07,14.8,3.9,616,25,1717,,,,,,,7.5,230,1811,3.9,230,1823,1.5,1300,290,-3.7,11,1633,33,4.8,1010.1,1019.8,715,1012.7,1716,1016.6,12.8,11.7,1200,3.41,25.34,,,,,,.5,0,17.5,-2,,,,,,,,,,6.1,8.7,,,
143,대구,2025-04-08,17.2,10.8,2357,23.6,1448,,,,,,,11.8,320,1546,7.7,110,1931,3.5,3019,290,.3,15,1252,35.3,6.3,1005.9,1016.1,2310,1009.8,1539,1012.3,12.9,10.7,1200,3.36,24.31,,,,,,1.1,0,19.2,6,,,,,,,,,,6.6,9.5,,,
143,대구,2025-04-09,14.6,6,616,22,1552,.42,0,,0,,0,5.1,290,1349,3,290,1352,1.7,1445,140,3.9,24,1531,53.3,8.2,1005,1016.2,9,1007.3,1944,1011.4,12.9,7.8,1000,2.5,18.24,,,,,,5.1,1.6,17.7,3.1,,,,,,,,,,3.5,4.9,,{박무}0635-0713. {비}1920-1945.,
143,대구,2025-04-10,15.8,11,617,22.6,1337,,,,,,,8.2,110,2107,5.2,110,2035,2.3,2010,320,5.6,32,1600,53,9.1,999.4,1009.1,2400,1002.4,1601,1005.8,12.9,10.5,1200,3.16,22.89,,,,,,1.9,1.9,20,7.1,,,,,,,,,,4.4,6.3,,,
143,대구,2025-04-11,16,6.6,607,24.9,1546,,,,,,,9.2,90,1837,5.7,110,1837,2,1687,110,2.7,11,1551,47.8,7.6,1004.1,1013.1,2400,1007.9,1645,1010.5,13,11.9,1200,3.41,25.65,,,,,,1.3,.5,21.2,2.3,,,,,,,,,,6,8.5,,,
143,대구,2025-04-12,14.2,8.7,622,22.4,1352,8.08,.6,1832,1.6,2138,6.5,7,200,1634,4,110,1106,2.5,2131,110,5.5,18,1506,63,9.4,1001.3,1013.3,16,997.7,2400,1007.7,13,4.1,1000,2.48,13.84,,,,,,8.3,4.1,17.2,6.9,,,,,,,,,,3.2,4.6,,{박무}0620-0655. {비}1555-{비}{강도0}1800-{비}{강도0}2100-{비}{강도0}2400-,
143,대구,2025-04-13,8.5,3.3,343,12.9,54,5.42,3.2,107,7.4,55,14.2,16.9,270,101,9.7,290,110,4.7,4086,250,-2.6,27,1613,49.6,5.2,995,1004.4,2148,997.3,27,1001.6,13,8.1,1100,3.37,20.33,,,,,,4.9,4.8,12.2,3.2,,,,,,,,,,3.7,5.3,,-{비}-{비}{강도1}0300-0455. {비}1250-1305. {비}1325-1340.,
143,대구,2025-04-14,6.6,3.4,359,12.2,1210,12.33,.9,1705,2.3,1658,6.1,9.1,290,1351,5.1,290,2353,1.9,1610,290,2.6,46,19,76.4,7.4,992.9,1004,8,996.5,1526,999.5,13.1,2.3,900,2.42,11.55,,,,,,7.6,6.8,9.3,-.6,,,,,,,,,,1.7,2.5,,{비}0520-{비}{강도0}0600-0805. {비}1255-{비}{강도0}1500-{비}{강도0}1800-{비}{강도0}2100-2230.,
143,대구,2025-04-15,10.6,5,533,17,1540,.42,0,,0,,0,12.2,320,1306,6.7,270,1118,3.7,3215,290,0,27,1644,51.8,6.2,999.1,1009,2350,1001.1,1,1005.6,13.1,11.3,1200,3.34,24.88,,,,,,2.5,1.9,12.9,2.8,,,,,,,,,,4.4,6.3,,{비}0130-0155.,
143,대구,2025-04-16,16,4.7,535,26.8,1549,,,,,,,10,250,1724,5.2,250,1709,1.5,1332,50,3.8,24,1601,48.5,8.1,1002.2,1011.1,657,1005.1,1613,1008.6,13.1,10.1,1100,3.17,23.03,,,,,,3.9,0,16.2,.9,,,,,,,,,,4.5,6.5,,,
143,대구,2025-04-17,18.4,12.2,410,24.2,1548,,,,,,,10,200,1327,4.8,200,1312,1.8,1573,160,12,42,10,67.6,14.1,1002,1009.8,212,1005.7,1602,1008.4,13.2,6.6,1300,2.54,17.98,,,,,,5.1,2.8,19.3,8.4,,,,,,,,,,3.3,4.7,,,
143,대구,2025-04-18,21.7,14.3,553,29.5,1627,,,,,,,8.5,270,1134,4.6,290,1123,1.7,1459,250,14.2,38,1519,65.3,16.2,1002.8,1011.5,2145,1006.6,1654,1009,13.2,9.8,1100,2.85,21.17,,,,,,1,.8,22.3,10.5,,,,,,,,,,4.5,6.4,,{박무}0455-0507. {박무}0543-{박무}{강도0}0600-0640. {박무}0650-0730.,
143,대구,2025-04-19,21.4,16.4,606,26.7,1353,.08,0,,0,,0,9.7,200,1408,4.7,200,1417,2,1719,200,14.2,40,1354,65.6,16.2,1002.9,1011.6,652,1006,1650,1009.2,13.2,9.1,1300,2.95,21.91,,,,,,5.9,3.8,24.5,13,,,,,,,,,,4.2,6,,{비}2205-2210.,
143,대구,2025-04-20,15.4,13.2,1211,19.8,9,.87,0,,0,,0,11.7,140,1013,7,110,1018,3.5,3007,110,10,54,1930,71,12.5,1007.2,1017.8,2350,1008.6,211,1013.6,13.3,0,1300,.93,5.45,,,,,,9.3,7.9,17.1,13.3,,,,,,,,,,1.8,2.6,,{비}1203-1225. {비}1525-1555.,
143,대구,2025-04-21,18,12.2,455,25.6,1658,,,,,,,6.7,140,131,4.3,110,830,2.6,2219,110,8.8,37,1826,56.4,11.3,1009.2,1018.8,652,1012.2,1821,1015.6,13.3,7,1200,3.32,21.55,,,,,,6.3,4.1,21.9,12.3,,,,,,,,,,4.4,6.3,,,
143,대구,2025-04-22,15.6,12.7,702,18.4,1353,13.2,.4,816,1.5,742,6.9,5,110,1305,3.2,110,1312,1.5,1321,110,13.5,60,1,88.1,15.7,999.9,1013.2,1,1001.8,1843,1006.2,13.4,0,1200,.8,4.48,,,,,,9.8,5.8,16.4,11.9,,,,,,,,,,1.2,1.7,,{비}0523-{비}{강도0}0600-{비}{강도0}0900-{비}{강도0}1200-1320. {박무}0725-{박무}{강도0}0900-{박무}{강도0}1200-1325. {비}1340-{비}{강도0}1500-{비}{강도0}1800-1855. {박무}1620-1715. {박무}1740-{박무}{강도0}1800-1835. {박무}2220-{박무}{강도0}2400-,
143,대구,2025-04-23,14.6,10.2,2348,18.9,1655,.5,0,,0,,0,8.3,140,1436,5.3,110,1353,3.5,2994,110,9.5,50,1459,73,11.9,1000.5,1008.6,2233,1003.5,8,1006.9,13.4,8.3,1200,3.38,22.66,,,,,,6.5,5.1,18.9,9.8,,,,,,,,,,3.6,5.1,,-{박무}-0005. {비}0015-0045.,
143,대구,2025-04-24,18.6,10.3,1,27.1,1556,,,,,,,12.2,290,2254,6.8,290,2254,2.7,2346,270,6.2,20,1712,48.9,9.7,1001.1,1011.2,2400,1003.5,1620,1007.4,13.4,9.4,1100,3.27,24.88,,,,,,6.9,2.5,23,10.5,,,,,,,,,,6.6,9.4,,{박무}0030-{박무}{강도0}0300-{박무}{강도0}0600-0815.,
143,대구,2025-04-25,15.4,11.5,551,20.6,1637,,,,,,,11.9,250,1420,6.9,290,128,4.2,3590,270,-8.3,12,1458,19.9,3.3,1008,1017.5,2359,1011.1,3,1014.5,13.5,11.5,1200,3.48,26.79,,,,,,2.6,0,20.1,9.9,,,,,,,,,,7.7,11.1,,,
143,대구,2025-04-26,16.7,6.9,525,25.7,1646,,,,,,,9.2,290,1753,6.3,290,1807,2.4,2106,290,-4.9,13,1053,24.1,4.3,1011.5,1020.4,745,1014.7,1718,1018,13.5,12.5,1200,3.5,27.63,,,,,,.8,0,22,.6,,,,,,,,,,7.2,10.3,,,
143,대구,2025-04-27,18.4,9.5,552,26.8,1448,,,,,,,5.8,270,1521,3.8,290,1528,1.5,1254,290,-.8,13,1437,30.1,5.8,1007.9,1018.8,16,1010.5,1711,1014.3,13.5,7.6,1100,3.34,21.61,,,,,,7,1.4,21.6,4.3,,,,,,,,,,5.3,7.5,,,
143,대구,2025-04-28,18.5,12.1,610,24.4,1500,,,,,,,15.5,270,1603,8.5,270,1651,3.1,2648,290,-.4,13,1827,30.3,6.1,1001.9,1012.3,107,1004,1603,1008.2,13.6,11.3,1100,3.36,26.08,,,,,,2.6,1.6,23.8,7.5,,,,,,,,,,7.4,10.6,,,
143,대구,2025-04-29,16.2,7.9,557,24.1,1628,,,,,,,6.8,270,1245,4.6,110,42,2.2,1910,140,3,18,1643,46.6,7.7,1006.3,1014.8,2356,1009.9,1640,1012.7,13.6,12.6,1200,3.5,27.71,,,,,,0,0,23.7,4.4,,,,,,,,,,5.8,8.2,,,
143,대구,2025-04-30,19.2,10.3,543,28.8,1437,,,,,,,7.8,160,1558,4.9,160,1732,2,1688,180,3.8,16,1431,42,8.3,1008.1,1016.6,636,1011.4,1641,1014.4,13.6,12.5,1200,3.44,26.96,,,,,,1.1,1.1,25.4,6,,,,,,,,,,6.5,9.2,,,
143,대구,2025-05-01,16.5,10.9,532,24.1,1217,8.87,6.6,1659,17.2,1609,28.1,12.1,200,1229,6.2,200,1233,1.9,1607,180,9.7,22,1,67.5,12.5,1002.5,1014.7,1,1004.6,1824,1008.9,13.7,2.4,1000,2.39,11.09,,,,,,7.4,5.6,18.3,5.9,,,,,,,,,,2.8,4,,{비}1255-1330. {비}1353-{비}{강도0}1500-{비}{강도1}1800-{비}{강도0}2100-2210. {박무}1625-1730.,
143,대구,2025-05-02,15.9,10.5,555,21.1,1555,,,,,,,11,290,1201,6.9,290,1245,3.5,3041,290,1.3,22,1432,40.6,6.8,1002.8,1010.8,2129,1006.5,33,1009.2,13.7,10.3,1200,3.59,27.18,,,,,,3.5,2.8,18.5,8.8,,,,,,,,,,5.4,7.8,,,
143,대구,2025-05-03,11.8,9.7,1223,15.6,1,10.5,1.5,1035,5.1,1113,13.9,9,270,2034,4.8,270,1709,2.1,1850,290,7.1,31,1,74.1,10.1,1001.9,1010.9,2343,1006.3,1611,1008.4,13.7,.7,1600,1.36,4.89,,,,,,7.6,6.9,12.8,9.5,,,,,,,,,,1.4,2,,{비}0235-{비}{강도0}0300-0355. {비}0415-0430. {비}0540-{비}{강도0}0600-{비}{강도0}0900-{비}{강도1}1200-1435. {박무}1105-{박무}{강도0}1200-1430.,
143,대구,2025-05-04,15.5,6.9,556,22.7,1705,,,,,,,12,270,1337,7.2,290,1744,3,2600,290,-.1,16,1533,41.6,6.3,1005.8,1015.1,2356,1010,1537,1012.2,13.8,12.9,1200,3.58,28.47,,,,,,.1,0,17.3,3.4,,,,,,,,,,7,10,,,
143,대구,2025-05-05,13,6.6,545,19.8,1134,5.58,.4,1722,1.2,1651,2.5,6.3,140,1751,3.5,110,1045,1.5,1256,110,4,17,1144,60.5,8.5,1005.8,1016,323,1007.9,1749,1012.3,13.8,5,1000,3.02,14.3,,,,,,7.1,5.3,15.5,2.7,,,,,,,,,,2.5,3.6,,{비}1625-{비}{강도0}1800-1815. {비}1945-2020. {비}2050-{비}{강도0}2100-{비}{강도0}2400-,
143,대구,2025-05-06,11.8,10.2,133,14.2,1431,4.83,1.5,1557,2.9,1551,3.2,3.9,270,1538,2.5,270,1542,.9,818,160,9.7,71,1425,87.3,12,1001.2,1011.1,2236,1005.2,1517,1007.7,13.8,0,1100,.57,3.85,,,,,,7.5,6.1,13.2,8.1,,,,,,,,,,.9,1.3,,-{비}-0130. {비}1005-1135. {비}1520-1710. {박무}1930-{박무}{강도0}2100-{박무}{강도1}2400-,
143,대구,2025-05-07,16.1,9.9,336,23.7,1630,,,,,,,6.4,270,1804,3.3,250,1831,1.4,1191,270,7.9,27,1413,63.4,10.8,1006.8,1016.7,2341,1010.8,1528,1013.3,13.8,9.4,1200,3.55,25.99,,,,,,3.8,2.3,21.3,9.7,,,,,,,,,,4.6,6.6,,-{박무}-{박무}{강도1}0300-{박무}{강도0}0600-0830.,
143,대구,2025-05-08,18.3,11,552,25.4,1506,,,,,,,6.4,200,1315,3.6,160,1719,1.6,1359,110,7,25,1441,52.4,10.2,1010.8,1019.2,749,1014.7,1528,1017.2,13.9,9.1,1100,3.36,24.34,,,,,,5.3,.3,23.6,8.3,,,,,,,,,,4.6,6.6,,,
143,대구,2025-05-09,14.7,12.2,711,17.1,1,13.92,.7,1207,2.2,1018,10.2,6.1,140,800,4.1,110,740,2,1761,110,11.9,46,1,84.6,14.2,1000.6,1017.9,15,998.9,2351,1007.1,13.9,0,1200,.64,3.72,,,,,,10,5.6,15.6,11.5,,,,,,,,,,1.2,1.7,,{비}0455-{비}{강도0}0600-{비}{강도0}0900-{비}{강도0}1200-{비}{강도0}1500-1830. {박무}0952-{박무}{강도0}1200-1404. {박무}1545-1603. {비}1925-1945. {박무}2159-{박무}{강도0}2400-,
143,대구,2025-05-10,16.4,14.7,2334,19.7,1024,4.45,.3,1550,.3,1500,.3,13.9,250,1113,7.7,250,1113,3.6,3097,270,9.8,51,1106,66.1,12.2,994.9,1007.2,2158,996.8,307,1001.2,13.9,2.4,1000,1.81,10.68,,,,,,8.1,6.3,16.5,13.1,,,,,,,,,,2.5,3.6,,-{박무}-{박무}{강도1}0300-0323. {비}1350-{비}{강도0}1500-1615. {비}1835-1930. {비}2108-2215.,
